city,state,lat,lng
Airport,HI,21.339900,-157.928450
Ala Moana,HI,21.292010,-157.842760
Ala Moana - Kakaʻako,HI,21.296490,-157.856710
Aliamanu / Salt Lakes / Foster Village,HI,21.360220,-157.918380
Aliamanu Makai,HI,21.358670,-157.919170
Aliamanu Mauka,HI,21.359930,-157.906660
Anahola,HI,22.142260,-159.313880
Barbers Point Housing,HI,21.321320,-158.080910
Camp H.M. Smith,HI,21.384710,-157.909620
Captain Cook,HI,19.496940,-155.921670
Chinatown,HI,21.311730,-157.861830
Diamond Head,HI,21.262720,-157.796010
Diamond Head / Kapahulu / Saint Louis Heights,HI,21.276970,-157.811270
Discovery Harbor,HI,19.044110,-155.631900
Downtown,HI,21.302490,-157.858370
Dowsett Highlands,HI,21.337350,-157.833820
East Honolulu,HI,21.289060,-157.717340
East Kapolei,HI,21.358600,-158.051260
East Manoa,HI,21.305440,-157.811450
Eden Roc,HI,19.490280,-155.102780
Enchanted Lake,HI,21.380700,-157.736450
Farrington,HI,21.332210,-157.870570
Fern Acres,HI,19.512220,-155.080280
Fern Forest,HI,19.465560,-155.135560
Financial District,HI,21.309240,-157.861340
Ford Island,HI,21.349810,-157.959240
Fort Shafter,HI,21.344110,-157.886280
Haiku-Pauwela,HI,20.921870,-156.305080
Hale‘iwa,HI,21.592840,-158.103390
Haliimaile,HI,20.871400,-156.345710
Hana,HI,20.758060,-155.990280
Hanamā‘ulu,HI,21.994000,-159.355000
Hanapēpē,HI,21.907330,-159.594400
Hanapēpē Heights,HI,21.916330,-159.589950
Hauʻula-Punaluʻu,HI,21.598000,-157.897090
Hau‘ula,HI,21.607600,-157.908680
Hawaiian Acres,HI,19.538060,-155.052220
Hawaiian Beaches,HI,19.543060,-154.915830
Hawaiian Ocean View,HI,19.068610,-155.765000
Hawaiian Paradise Park,HI,19.593330,-154.973060
Hawai‘i Kai,HI,21.296370,-157.701750
Haʻikū,HI,20.915470,-156.321850
Helemano,HI,21.536020,-158.018940
He‘eia,HI,21.430540,-157.816110
Hickam Field,HI,21.339670,-157.960180
Hilo,HI,19.729910,-155.090730
Honalo,HI,19.546390,-155.931940
Honaunau-Napoopoo,HI,19.456270,-155.864660
Honoka‘a,HI,20.079310,-155.466910
Honolulu,HI,21.306940,-157.858330
Ho‘olehua,HI,21.167760,-157.070420
Huelo,HI,20.904840,-156.225160
Hālawa,HI,21.379440,-157.921670
Hālawa Heights,HI,21.378480,-157.913880
Hāwī,HI,20.241220,-155.833510
Hōlualoa,HI,19.619790,-155.948310
Iroquois Point,HI,21.327760,-157.983010
Iwilei-Anuenue,HI,21.315230,-157.873160
Joint Base Pearl Harbor Hickam,HI,21.349060,-157.947130
Kaanapali Landing,HI,20.930900,-156.687780
Kahaluu-Keauhou,HI,19.571810,-155.961720
Kahalu‘u,HI,21.457590,-157.844310
Kahuku,HI,21.680480,-157.952370
Kahuku-Kawela,HI,21.693800,-157.974670
Kahului,HI,20.889330,-156.472930
Kailua,HI,21.402410,-157.740540
Kailua Town,HI,21.392660,-157.735360
Kailua-Kona,HI,19.640160,-155.999120
Kaimukī,HI,21.279140,-157.801350
Kakaʻako,HI,21.302050,-157.857340
Kalaeloa-Campbell Industrial Park,HI,21.313760,-158.087680
Kalaheo Hillside,HI,21.416200,-157.752550
Kalama Valley,HI,21.296840,-157.671700
Kalanipuu,HI,21.292950,-157.690710
Kalaoa,HI,19.728610,-155.981670
Kalihi Valley,HI,21.363730,-157.842940
Kalihi-Palama,HI,21.326080,-157.875940
Kalāheo,HI,21.924160,-159.526860
Kamehameha Heights,HI,21.333930,-157.862820
Kaneohe,HI,21.399940,-157.798950
Kapaau,HI,20.233890,-155.801940
Kapa‘a,HI,22.075210,-159.318950
Kapolei,HI,21.335550,-158.058200
Kapolei Villages,HI,21.335960,-158.067000
Kaumakani-Hanapepe,HI,21.923580,-159.542830
Kaunakakai,HI,21.089390,-157.022550
Kawailoa,HI,21.623150,-158.080410
Ka‘a‘awa,HI,21.554450,-157.851030
Kealakekua,HI,19.520830,-155.922500
Kea‘au,HI,19.622650,-155.037440
Kekaha,HI,21.966860,-159.711860
Kekaha-Waimea,HI,21.971840,-159.692660
Keolu Hills,HI,21.376400,-157.725010
Kihei Mauka,HI,20.743050,-156.439950
Ko Olina,HI,21.339930,-158.125620
Ko ʻOlina-Honokai Hale,HI,21.337310,-158.117290
Koloa,HI,21.903650,-159.466630
Koloa-Poipu,HI,21.894490,-159.464670
Koolauloa,HI,21.605790,-157.926500
Kuakini,HI,21.321290,-157.855670
Kualapu‘u,HI,21.153060,-157.036770
Kula,HI,20.790940,-156.326950
Kuliouou - Kalani Iki,HI,21.297130,-157.745000
Kuli‘ou‘ou,HI,21.287610,-157.738960
Kurtistown,HI,19.603610,-155.057220
Kā‘anapali,HI,20.928810,-156.694220
Kēōkea,HI,20.707110,-156.354460
Kīhei,HI,20.764620,-156.445780
Kīlauea,HI,22.212080,-159.413420
Lahaina,HI,20.875260,-156.679820
Lanai City,HI,20.827570,-156.923990
Lanikai,HI,21.388800,-157.714900
Laupāhoehoe,HI,19.986660,-155.236530
Lawai,HI,21.921590,-159.503760
Leilani Estates,HI,19.469720,-154.917780
Lihue,HI,21.981210,-159.372100
Liliha - Kapalama,HI,21.337350,-157.854180
Lower Aiea,HI,21.378520,-157.932240
Lower McCully,HI,21.290050,-157.828590
Lower Palolo,HI,21.292790,-157.801750
Lower Pawaa,HI,21.298490,-157.840400
Lower Pearl City,HI,21.402930,-157.957580
Lower Waiau,HI,21.395940,-157.965070
Lower Wilhelmina,HI,21.281550,-157.794370
Lā‘ie,HI,21.645470,-157.922500
Makakilo,HI,21.352370,-158.086550
Makakilo / Kapolei / Honokai Hale,HI,21.337400,-158.096760
Makakilo City,HI,21.346940,-158.085830
Makakilo-Makaīwa Hills-Kunia,HI,21.366760,-158.073260
Makawao,HI,20.856940,-156.313060
Makiki / Lower Punchbowl / Tantalus,HI,21.317560,-157.831220
Makua Valley,HI,21.520210,-158.221420
Manana Housing,HI,21.401620,-157.981080
Manoa,HI,21.316080,-157.804230
Marine Corps Base Hawaii - MCBH,HI,21.443360,-157.749810
Mariner's Ridge,HI,21.288120,-157.703700
Maunawili,HI,21.372780,-157.770560
Mayor Wright Housing,HI,21.320250,-157.864120
McCully - Moiliili,HI,21.294610,-157.831180
Mililani Mauka,HI,21.477930,-157.994520
Mililani Mauka / Launani Valley,HI,21.478850,-157.987990
Mililani Town,HI,21.450400,-158.015030
Moanalua,HI,21.367770,-157.891130
Moanalua Valley,HI,21.353090,-157.887140
Mokulēia,HI,21.579670,-158.153130
Mountain View,HI,19.555830,-155.108060
Mākaha,HI,21.466270,-158.210370
Mākaha Valley,HI,21.475830,-158.199180
Mākaha-Kaʻena,HI,21.483560,-158.230300
Mā‘ili,HI,21.416290,-158.175310
Mō‘ili‘ili,HI,21.294670,-157.830020
Nanawale Estates,HI,19.506110,-154.911940
Napili-Honokowai,HI,20.975330,-156.678260
Newtown,HI,21.399720,-157.937890
Niu Valley,HI,21.284300,-157.737060
Nuuanu - Punchbowl,HI,21.342150,-157.828520
Nānākuli,HI,21.393620,-158.154290
Ocean Pointe,HI,21.310660,-158.036380
"Olinda, CDP",HI,20.823680,-156.292360
Olomana,HI,21.377250,-157.756020
Omao-Kukuiula,HI,21.900970,-159.485940
Orchidlands Estates,HI,19.560840,-155.015270
Pacific Palisades,HI,21.425620,-157.953490
Paia,HI,20.903330,-156.369440
Palama,HI,21.322980,-157.864480
Palolo,HI,21.312800,-157.780410
Pauoa,HI,21.320760,-157.838390
Pearl City,HI,21.397340,-157.975160
Pepeekeo,HI,19.833610,-155.107220
Portlock,HI,21.271180,-157.706550
Po‘ipū,HI,21.873500,-159.448570
Princeville,HI,22.217580,-159.478880
Puhi,HI,21.968880,-159.400120
Pukalani,HI,20.836670,-156.336670
Punahou,HI,21.300230,-157.827000
Punalu‘u,HI,21.570450,-157.875570
Pupukea,HI,21.654560,-158.060650
Pāhala,HI,19.202970,-155.478600
Pāpa‘ikou,HI,19.787180,-155.093260
Pū‘ōhala Village,HI,21.408490,-157.795560
Robinson Heights,HI,21.382830,-158.028560
Royal Kunia,HI,21.393920,-158.026700
Schofield Barracks,HI,21.498370,-158.065150
Schofield-Wheeler,HI,21.483940,-158.046810
Spreckelsville,HI,20.896940,-156.415000
St. Louis Heights,HI,21.298370,-157.803930
Sunset Beach-Pūpūkea,HI,21.662230,-158.054060
Tantalus,HI,21.308560,-157.828370
Upper Kalihi Valley,HI,21.354610,-157.856050
Upper Manoa,HI,21.323100,-157.806260
Upper Palolo,HI,21.312420,-157.786770
Upper Pauoa,HI,21.317380,-157.838970
Village Park,HI,21.398060,-158.030280
Volcano,HI,19.442760,-155.233980
Wahiawā,HI,21.502790,-158.024640
Wahiawā-Whitmore,HI,21.505650,-158.033530
Waialae - Kahala,HI,21.270070,-157.784280
Waialae Iki,HI,21.284400,-157.766060
Waialae Nui Ridge-Ainakoa,HI,21.281430,-157.780360
Waialua,HI,21.576880,-158.131540
Waianae,HI,21.437850,-158.185550
Waiau-Pacific Palisades,HI,21.400220,-157.954450
Waihee-Waiehu,HI,20.930220,-156.504580
Waikapū,HI,20.858060,-156.506940
Waikoloa,HI,19.939420,-155.789310
Waikīkī,HI,21.285500,-157.835940
Wailea,HI,20.689730,-156.441900
Wailea-Makena,HI,20.662560,-156.427360
Wailua,HI,22.052710,-159.337810
Wailua Homesteads,HI,22.072440,-159.376770
Wailuku,HI,20.891330,-156.506040
Wailupe,HI,21.275500,-157.757040
Waimalu,HI,21.389550,-157.938820
Waimanalo,HI,21.346140,-157.723800
Waimea,HI,20.023230,-155.672880
Waimānalo Beach,HI,21.334070,-157.700030
Wainaku,HI,19.744720,-155.095000
Waipahu,HI,21.386670,-158.009170
Waipio,HI,21.418230,-157.999060
Waipi‘o Acres,HI,21.464850,-158.013310
Waiʻalae Nui-Country Club,HI,21.273290,-157.780100
Ward Village,HI,21.293250,-157.852080
West Loch Estates,HI,21.372440,-158.024180
Wheeler Army Airfield,HI,21.475150,-158.033950
Whitmore Village,HI,21.514290,-158.024640
ʻEwa Beach-Iroquois Point,HI,21.315320,-157.991330
ʻEwa Gentry-West Loch,HI,21.353350,-158.028360
ʻEwa Villages-Honouliuli,HI,21.345300,-158.051210
‘Aiea,HI,21.382220,-157.933610
‘Aiea Heights,HI,21.390830,-157.920530
‘Ele‘ele,HI,21.907380,-159.583220
‘Ewa Beach,HI,21.315560,-158.007220
‘Ewa Gentry,HI,21.339990,-158.030390
‘Ewa Villages,HI,21.341270,-158.039700
‘Āhuimanu,HI,21.444720,-157.837780
‘Ālewa Heights,HI,21.340510,-157.848170
‘Ōma‘o,HI,21.925810,-159.488180
Ackley,IA,42.554150,-93.053260
Adel,IA,41.614430,-94.017450
Akron,IA,42.828880,-96.559480
Albia,IA,41.026670,-92.805750
Algona,IA,43.069970,-94.233020
Allison,IA,42.752750,-92.795190
Alta,IA,42.673590,-95.290550
Alton,IA,42.987490,-96.010570
Altoona,IA,41.644160,-93.464660
Ames,IA,42.034710,-93.619940
Anamosa,IA,42.108340,-91.285160
Ankeny,IA,41.729710,-93.605770
Aplington,IA,42.584150,-92.884360
Arnolds Park,IA,43.372740,-95.123880
Asbury,IA,42.514450,-90.751520
Atkins,IA,41.996940,-91.862130
Atlantic,IA,41.403600,-95.013880
Audubon,IA,41.718040,-94.932490
Avoca,IA,41.476660,-95.338050
Baxter,IA,41.826100,-93.151590
Bedford,IA,40.666930,-94.721360
Belle Plaine,IA,41.896940,-92.278240
Bellevue,IA,42.258630,-90.422910
Belmond,IA,42.846080,-93.614100
Bettendorf,IA,41.524480,-90.515690
Bloomfield,IA,40.751690,-92.414910
Blue Grass,IA,41.508920,-90.765980
Bondurant,IA,41.700540,-93.462160
Boone,IA,42.059700,-93.880230
Britt,IA,43.097740,-93.801890
Brooklyn,IA,41.733610,-92.445460
Buffalo,IA,41.456420,-90.723470
Buffalo (historical),IA,41.311100,-94.003560
Burlington,IA,40.807540,-91.112920
Camanche,IA,41.788090,-90.256240
Carlisle,IA,41.500820,-93.491050
Carroll,IA,42.065820,-94.866930
Carter Lake,IA,41.290550,-95.918070
Cascade,IA,42.298620,-91.014860
Cedar Falls,IA,42.527760,-92.445470
Cedar Rapids,IA,42.008330,-91.644070
Center Point,IA,42.190830,-91.785180
Centerville,IA,42.092760,-93.935510
Central City,IA,42.203880,-91.524060
Chariton,IA,41.013890,-93.306600
Charles City,IA,43.066360,-92.672410
Cherokee,IA,42.749430,-95.551670
Clarinda,IA,40.739810,-95.038000
Clarion,IA,42.731640,-93.732990
Clarksville,IA,42.784700,-92.667690
Clear Lake,IA,43.138020,-93.379370
Clinton,IA,41.844470,-90.188740
Clive,IA,41.603040,-93.724110
Colfax,IA,41.677770,-93.245200
Columbus Junction,IA,41.280030,-91.360710
Conrad,IA,42.224710,-92.874650
Coon Rapids,IA,41.870820,-94.677480
Coralville,IA,41.676400,-91.580450
Corning,IA,40.989990,-94.740810
Corydon,IA,40.756950,-93.318820
Council Bluffs,IA,41.261940,-95.860830
Cresco,IA,43.381360,-92.114050
Creston,IA,41.058600,-94.361350
Dakota City,IA,42.722190,-94.197180
Dallas Center,IA,41.684430,-93.961060
Davenport,IA,41.523640,-90.577640
De Soto,IA,41.531660,-94.009670
De Witt,IA,41.823360,-90.538190
Decorah,IA,43.303310,-91.785710
Denison,IA,42.017770,-95.355280
Denver,IA,42.671370,-92.337400
Des Moines,IA,41.600540,-93.609110
Dike,IA,42.464150,-92.628250
Dubuque,IA,42.500560,-90.664570
Durant,IA,41.599750,-90.910700
Dyersville,IA,42.484440,-91.122910
Dysart,IA,42.171660,-92.306300
Eagle Grove,IA,42.664140,-93.904390
Earlham,IA,41.491930,-94.124120
Eddyville,IA,41.156500,-92.637390
Eldora,IA,42.360820,-93.099650
Eldridge,IA,41.658090,-90.584580
Elk Run Heights,IA,42.466930,-92.256570
Elkader,IA,42.853870,-91.405420
Ely,IA,41.873620,-91.585180
Emmetsburg,IA,43.112740,-94.683040
Epworth,IA,42.445000,-90.932080
Estherville,IA,43.401630,-94.832760
Evansdale,IA,42.469150,-92.281020
Fairbank,IA,42.639150,-92.047120
Fairfax,IA,41.919450,-91.781010
Fairfield,IA,41.008630,-91.962670
Farley,IA,42.442780,-91.006250
Fayette,IA,42.841930,-91.802110
Forest City,IA,43.262460,-93.637160
Fort Dodge,IA,42.497470,-94.168020
Fort Madison,IA,40.629760,-91.315150
Garner,IA,43.102460,-93.601880
George,IA,43.343860,-96.002240
Gilbert,IA,42.106930,-93.649660
Glenwood,IA,41.046940,-95.742510
Glidden,IA,42.056930,-94.728870
Granger,IA,41.761100,-93.824390
Greene,IA,42.895810,-92.802420
Greenfield,IA,41.305270,-94.461350
Grimes,IA,41.688320,-93.791060
Grinnell,IA,41.743050,-92.722410
Grundy Center,IA,42.361650,-92.768530
Guthrie Center,IA,41.677210,-94.503300
Guttenberg,IA,42.785820,-91.099570
Hamburg,IA,40.604450,-95.657770
Hampton,IA,42.741920,-93.202420
Harlan,IA,41.653040,-95.325550
Hartley,IA,43.179970,-95.476950
Hawarden,IA,42.995820,-96.485310
Hiawatha,IA,42.035830,-91.682120
Holstein,IA,42.489150,-95.545000
Hudson,IA,42.406650,-92.455470
Hull,IA,43.188590,-96.133630
Humboldt,IA,42.720800,-94.215240
Huxley,IA,41.895270,-93.600770
Ida Grove,IA,42.344990,-95.471670
Independence,IA,42.468600,-91.889340
Indianola,IA,41.358050,-93.557440
Iowa City,IA,41.661130,-91.530170
Iowa Falls,IA,42.522480,-93.251310
Jefferson,IA,42.015260,-94.377470
Jesup,IA,42.475540,-92.063790
Jewell,IA,42.306930,-93.640220
Johnston,IA,41.673040,-93.697720
Kalona,IA,41.483070,-91.706000
Keokuk,IA,40.397270,-91.384870
Keosauqua,IA,40.730310,-91.962390
Kingsley,IA,42.588320,-95.967520
Knoxville,IA,41.320830,-93.109370
La Porte City,IA,42.314990,-92.192130
Lake City,IA,42.267480,-94.733870
Lake Mills,IA,43.419400,-93.533270
Lake Panorama,IA,41.711050,-94.390590
Lake Park,IA,43.455520,-95.320830
Lake View,IA,42.311650,-95.053320
Lamoni,IA,40.622780,-93.934120
Laurens,IA,42.846640,-94.851930
Le Claire,IA,41.598640,-90.343460
Le Mars,IA,42.794160,-96.165580
Lenox,IA,40.881650,-94.561910
Leon,IA,40.739720,-93.747720
Lisbon,IA,41.921120,-91.385450
Logan,IA,41.643050,-95.788900
Lone Tree,IA,41.488080,-91.425990
Madrid,IA,41.876650,-93.823280
Maharishi Vedic City,IA,41.052520,-91.994900
Malvern,IA,41.002780,-95.585280
Manchester,IA,42.484150,-91.455430
Manly,IA,43.287180,-93.202150
Manning,IA,41.909150,-95.064990
Manson,IA,42.529140,-94.534140
Mapleton,IA,42.165820,-95.793060
Maquoketa,IA,42.068910,-90.665690
Marcus,IA,42.825820,-95.807510
Marengo,IA,41.798060,-92.070740
Marion,IA,42.034170,-91.597680
Marshalltown,IA,42.049430,-92.907980
Mason City,IA,43.153570,-93.201040
Mechanicsville,IA,41.904460,-91.254610
Mediapolis,IA,41.008090,-91.164040
Melcher-Dallas,IA,41.225000,-93.241320
Milford,IA,43.324690,-95.150000
Missouri Valley,IA,41.556380,-95.887790
Mitchellville,IA,41.668600,-93.357710
Monona,IA,43.051650,-91.389300
Monroe,IA,41.522210,-93.101870
Montezuma,IA,41.585830,-92.527410
Monticello,IA,42.238340,-91.187090
Mount Ayr,IA,40.714710,-94.235230
Mount Pleasant,IA,40.963640,-91.557940
Mount Vernon,IA,41.921950,-91.416840
Moville,IA,42.488880,-96.072520
Muscatine,IA,41.424470,-91.043210
Nashua,IA,42.952750,-92.536300
Nevada,IA,42.022770,-93.452430
New Hampton,IA,43.059140,-92.317680
New London,IA,40.926980,-91.399600
New Sharon,IA,41.470000,-92.651300
Newton,IA,41.699710,-93.047980
Nora Springs,IA,43.142750,-93.004370
North English,IA,41.513900,-92.076290
North Liberty,IA,41.749180,-91.597950
Northwood,IA,43.444120,-93.221040
Norwalk,IA,41.475550,-93.678830
Oakland,IA,41.309160,-95.396670
Oelwein,IA,42.673320,-91.913500
Ogden,IA,42.039150,-94.027730
Onawa,IA,42.026650,-96.097240
Orange City,IA,43.007210,-96.058350
Osage,IA,43.284140,-92.811030
Osceola,IA,41.033890,-93.765500
Oskaloosa,IA,41.296390,-92.644360
Ottumwa,IA,41.020010,-92.411300
Palo,IA,42.066110,-91.795460
Panora,IA,41.691650,-94.363020
Park View,IA,41.694200,-90.545690
Parkersburg,IA,42.577480,-92.786860
Paullina,IA,42.979150,-95.688070
Pella,IA,41.408050,-92.916310
Peosta,IA,42.450560,-90.850410
Perry,IA,41.838600,-94.107180
Pleasant Hill,IA,41.583880,-93.519940
Pleasantville,IA,41.385830,-93.269370
Pocahontas,IA,42.735530,-94.669150
Polk City,IA,41.771380,-93.713000
Postville,IA,43.084700,-91.568200
Prairie City,IA,41.599430,-93.235210
Preston,IA,42.050300,-90.414020
Primghar,IA,43.086920,-95.627230
Red Oak,IA,41.009720,-95.225550
Reinbeck,IA,42.323600,-92.599360
Remsen,IA,42.814710,-95.973350
Riverside,IA,41.479740,-91.581280
Robins,IA,42.071110,-91.666840
Rock Rapids,IA,43.427190,-96.175860
Rock Valley,IA,43.205260,-96.295030
Rockwell,IA,42.985240,-93.191870
Rockwell City,IA,42.395260,-94.633870
Roland,IA,42.166370,-93.501880
Sac City,IA,42.422200,-94.989710
Saint Ansgar,IA,43.378300,-92.918810
Sanborn,IA,43.181640,-95.655570
Saylorville,IA,41.678600,-93.629660
Sergeant Bluff,IA,42.403880,-96.358640
Sheffield,IA,42.893300,-93.215200
Sheldon,IA,43.181090,-95.856130
Shell Rock,IA,42.710260,-92.582970
Shenandoah,IA,40.765550,-95.372210
Sibley,IA,43.399140,-95.751960
Sidney,IA,40.748330,-95.647500
Sigourney,IA,41.333340,-92.204630
Sioux Center,IA,43.079710,-96.175580
Sioux City,IA,42.499990,-96.400310
Slater,IA,41.877760,-93.678550
Solon,IA,41.807230,-91.494060
Spencer,IA,43.141360,-95.144440
Spirit Lake,IA,43.422180,-95.102220
Springville,IA,42.059450,-91.442670
State Center,IA,42.016650,-93.163540
Storm Lake,IA,42.641090,-95.209720
Story City,IA,42.187210,-93.595770
Strawberry Point,IA,42.683600,-91.534030
Stuart,IA,41.503320,-94.318570
Sumner,IA,42.847480,-92.091560
Tama,IA,41.966660,-92.576860
Tiffin,IA,41.705850,-91.662950
Tipton,IA,41.769740,-91.127930
Toledo,IA,41.995550,-92.576860
Traer,IA,42.193600,-92.465470
Tripoli,IA,42.808040,-92.258230
University Heights,IA,41.655020,-91.556840
Urbana,IA,42.224160,-91.874340
Urbandale,IA,41.626660,-93.712170
Van Meter,IA,41.531930,-93.954120
Villisca,IA,40.929710,-94.976090
Vinton,IA,42.168610,-92.023510
Walcott,IA,41.584750,-90.772090
Walford,IA,41.878340,-91.834620
Wapello,IA,41.181420,-91.185430
Washington,IA,41.299180,-91.692940
Waterloo,IA,42.492760,-92.342960
Waukee,IA,41.611660,-93.885230
Waukon,IA,43.269420,-91.475700
Waverly,IA,42.725810,-92.475460
Webster City,IA,42.469420,-93.816050
Wellman,IA,41.464180,-91.838230
West Branch,IA,41.671410,-91.346550
West Burlington,IA,40.825040,-91.156540
West Des Moines,IA,41.577210,-93.711330
West Liberty,IA,41.570020,-91.263770
West Union,IA,42.962760,-91.808220
Williamsburg,IA,41.661120,-92.009070
Wilton,IA,41.588920,-91.016820
Windsor Heights,IA,41.597770,-93.708280
Winfield,IA,41.123080,-91.441270
Winterset,IA,41.330820,-94.013840
Woodbine,IA,41.738320,-95.702780
Woodward,IA,41.856930,-93.921900
Aberdeen,ID,42.944080,-112.838330
American Falls,ID,42.786020,-112.854440
Ammon,ID,43.469640,-111.966640
Arco,ID,43.636570,-113.300280
Ashton,ID,44.071580,-111.448290
Bellevue,ID,43.463520,-114.260600
Blackfoot,ID,43.190470,-112.344980
Boise,ID,43.613500,-116.203450
Bonners Ferry,ID,48.691330,-116.316310
Buhl,ID,42.599070,-114.759490
Burley,ID,42.535740,-113.792790
Caldwell,ID,43.662940,-116.687360
Cascade,ID,44.516280,-116.041800
Challis,ID,44.504640,-114.231730
Chubbuck,ID,42.920750,-112.466090
Coeur d'Alene,ID,47.677680,-116.780470
Conda,ID,42.728250,-111.532450
Council,ID,44.729890,-116.438200
Dalton Gardens,ID,47.729630,-116.770190
Driggs,ID,43.723250,-111.111330
Dubois,ID,44.176300,-112.230820
Eagle,ID,43.695440,-116.354010
Eagle Foothills,ID,43.740060,-116.387910
Emmett,ID,43.873500,-116.499300
Fairfield,ID,43.346570,-114.791730
Filer,ID,42.570190,-114.607820
Fort Hall,ID,43.033250,-112.438310
Fruitland,ID,44.007660,-116.916550
Garden City,ID,43.622110,-116.238170
Glenns Ferry,ID,42.954900,-115.300900
Gooding,ID,42.938790,-114.713110
Grangeville,ID,45.926550,-116.122370
Hailey,ID,43.519630,-114.315320
Hansen,ID,42.530680,-114.301010
Hayden,ID,47.766020,-116.786580
